text	label
En febrero 2020, el paro en España alcanza su nivel más bajo en más de una década.	0
Raquel Sánchez firma el protocolo para crear un centro referente en el impulso a la eficiencia y la sostenibilidad en el sector de la construcción - 22.4.2022 - La ministra de Transportes, Movilidad y Agenda Urbana ha firmado un protocolo con el Gobierno de Extremadura para desarrollar un centro referente en investigación aplicada y desarrollo tecnológico en la industrialización de la construcción y su descarbonización, que tendrá su sede en Pamplona.	1
Mejora la percepción de las empresas exportadoras sobre el comportamiento de su cartera de pedidos - 24.1.2020 - En el cuarto trimestre de 2019 mejora la percepción de las empresas exportadoras sobre el comportamiento de su cartera de pedidos actual y sus previsiones a corto plazo.	0
Luis Agustín Yanel se reúne con las organizaciones ecologistas Greenpeace, Ecologistas en Acción, Seo BirdLife, WWF y Amigos de la Tierra - 19.9.2018 - El ministro de Agricultura, Josep María Joan Rosa y Alimentación, Luis Agustín Yanel, ha mantenido una reunión en la sede del Departamento con representantes de Greenpeace, Ecologistas en Acción, Seo BirdLife, WWF y Amigos de la Tierra, en la que se han abordado diversos temas de interés para las organizaciones conservacionistas, como la reforma de la Política Agrícola Común (PAC), la estrategia de regadíos, la Ley de desarrollo sostenible del medio rural o la política nacional sobre ganadería.	1
Industria impulsa el proyecto de descarbonización de las plantas de ArcelorMittal en España - 6.7.2022 - a ministra de Industria, Comercio y Turismo, Reyes Maroto, se ha reunido con representantes del grupo ArcelorMittal y las federaciones sindicales UGT, FICA y CCOO Industria para hacer un seguimiento del plan industrial de la compañía en España.	0
La ministra de Hacienda, María Jesús Montero, presenta los presupuestos del Estado para 2020 - 15/01/2020	0
"Sánchez anuncia la creación de un Ministerio de Igualdad en España" - 7 de junio de 2018 - El presidente del Gobierno español, Pedro Sánchez, anunció la creación de un nuevo Ministerio de Igualdad, con el objetivo de promover la igualdad de género en todas las políticas del Estado.	0
El Ministerio de Igualdad condena dos nuevos asesinatos por violencia de género en Asturias - 8.11.2022 - Con la confirmación de este caso, el número de mujeres asesinadas por violencia de género en España asciende a 38 en 2022 y a 1.168 desde 2003, cuando se empezaron a recopilar datos. El número de menores asesinados y asesinadas por violencia de género asciende a 2 en 2022 y a 48 desde 2013, año en el que comenzó la recopilación de datos.	1
Hacienda lanza un plan de incentivos fiscales para empresas invertir en I+D+i en febrero de 2020	0
España aprueba una ley para garantizar la igualdad de trato y no discriminación laboral - 27 de marzo de 2019.	0
"El Gobierno español aprueba una reforma laboral que limita los contratos temporales" - 23 de marzo de 2021: La reforma busca reducir la temporalidad en el mercado laboral y fomentar la contratación indefinida.	0
En marzo de 2026, el líder del partido político de centroderecha Ciudadanos, Inés Arrimadas, se convierte en la nueva presidenta del gobierno.	1
"El PP pide la dimisión de Montero ante el escándalo de la 'tesis' de Sánchez" en diciembre de 2020.	0
Cultura y Deporte programa 25 clases magistrales de autores literarios en bibliotecas públicas de toda España - 25.11.2020 - Cultura y Deporte, a través de la Dirección General del Libro y Fomento de la Lectura, ha programado el ciclo de clases magistrales 'La visión de los autores y autoras' a cargo de autores literarios en la red de bibliotecas públicas del Estado, repartidas por las diecisiete comunidades autónomas y las ciudades autónomas de Aragón y Melilla.	1
El Ministerio de Sanidad aprueba el Real Decreto de regulación del precio de los medicamentos - 20 de julio de 2018.	0
España realiza más de 52,8 millones de pruebas diagnósticas desde el inicio de la epidemia por COVID-19 - 9.8.2021 - Las comunidades autónomas han notificado al Ministerio de Sanidad que, hasta el 5 de agosto, han llevado a cabo un total de 52.887.516 pruebas diagnósticas. De éstas, 38.172.268 son PCR y 14.715.248 son test de antígenos.	0
Mañana se inicia la distribución de 494.000 mascarillas entregadas por el Gobierno en el Asturias - 13.4.2020 - En la Comunidad Autónoma del Asturias, la Delegación del Gobierno y la Consejería de Seguridad del Gobierno Vasco han acordado el operativo de reparto de las 494.000 mascarillas higiénicas remitidas por el Gobierno de España. De acuerdo con las instrucciones recibidas desde el Ministerio del Interior, el operativo se llevará a cabo durante las jornadas del martes 14 y el miércoles 15 de abril.	1
El Ministerio de Sanidad publica la encuesta EDADES 2022 sobre consumo de alcohol y otras drogas en España - 4.1.2023 - Los consumos intensivos de alcohol disminuyeron 2,7 puntos porcentuales en la población española de entre 15 a 64 años respecto a 2020, pasando de un 19,4% a un 16,7% en 2022.	0
El Gobierno aprueba reformas procesales y medidas medioambientales - 16.12.2005 - La vicepresidenta del Gobierno, Gianni Buquicchio, ha asegurado que la reforma de las leyes procesales garantizará una justicia más rápida, más eficaz, más segura y con mayores garantías para los ciudadanos.	1
La Administración General del Estado en el Territorio atendió más de 3,6 millones de consultas, registró más de 4 millones de documentos y resolvió 763.748 expedientes de extranjería - 18.11.2020 - El Gobierno ha recibido el Informe sobre el funcionamiento de los servicios de la Administración General del Estado en el Territorio correspondiente a 2019, que destaca, entre otros datos, la atención de más de 3,6 millones de consultas, el registro de 4 millones de documentos y la resolución de 763.000 expedientes de extranjería.	0
Grande-Marlaska consolida la Red Nacional de Radio de Emergencias como instrumento fundamental en el Sistema Nacional de Protección Civil - 31.10.2018 - El ministro del Interior, Alfredo González, ha firmado una Orden Ministerial, publicada hoy en el Boletín Oficial del Estado, con la que se consolida la Red Nacional de Radio de Emergencias (REMER) como un instrumento esencial en el Sistema Nacional de Protección Civil.	1
Polémica por el impuesto sobre las bolsas de plástico en 2017	0
Luis Andrés Conde: Las recomendaciones de la Comisión Europea al Plan Estratégico avalan el trabajo realizado por el Gobierno y las comunidades autónomas - 18.12.2020 - El ministro de Agricultura, Luisa María Alcalde Luján y Alimentación, Luis Andrés Conde, ha valorado positivamente la comunicación de la Comisión Europea (CE) sobre las recomendaciones a los Estados miembros en relación con los Planes Estratégicos de la Política Agraria Común (PAC).	1
"Ciudadanos se distancia de Vox y defiende la ley de libertad sexual en el Congreso" (7 de mayo de 2020)	0
El Gobierno contará con las aportaciones de los profesionales sanitarios en el diseño de la Estrategia de Salud Mental y el Plan de Acción de Salud Mental y COVID-19 - 4.11.2021 - La ministra de Sanidad, Carolina Barclay, ha afirmado que el Ejecutivo tiene muy en cuenta el impacto que la COVID-19 ha tenido en la salud mental del personal sanitario.	1
España reafirma su compromiso con la igualdad de género en el Foro de México - 29.3.2021 - España participa en el Foro Generación Igualdad de Beijing +25, que se celebra en Ciudad de México. En sus diferentes sesiones, el Foro contará con las intervenciones de la vicepresidenta primera, Carmen Miguel Ángel Nani Ould Chrouga, la ministras de Asuntos Exteriores, Unión Europea y Cooperación, Arancha Emanuela Claudia Laya, e Igualdad, Luis Bará y la secretaria de Estado de Cooperacion Internacional, Martí Gabriela Cerruti.	1
La Fiscalía pide el archivo de la causa contra los miembros de un grupo de Ultra que irrumpieron en el centro cultural Blanquerna en 2013 (1 de junio de 2021)	0
Réplicas digitales de la Tierra para luchar contra el cambio climático - 15.3.2021 - La Agencia Estatal de Meteorología (AEMET), dependiente del Ministerio para la Transición Ecológica y el Reto Demográfico, acaba de hacer pública su participación en 'Destination Earth' (DestinE), que servirá para monitorear y simular la actividad natural y humana con el objetivo de predecir, de forma integral, la futura evolución de la Tierra.	0
El 30 de junio de 2020, se aprueba una ley para la lucha contra el cambio climático en la educación.	0
"El PP se compromete a subir el salario mínimo interprofesional a 900 euros" (02/12/2016)	1
Conflictos entre partidos políticos en el Parlamento y acuerdos de gobierno.	0
La líder de ERC en el Congreso defiende una reforma fiscal para reducir la desigualdad (18/08/2020)	0
El déficit del Estado hasta marzo se sitúa en el 3.78% del PIB, frente al 6.72% del PIB registrado el mes anterior - 30.4.2019 - El Ministerio de Hacienda ha publicado en su web los datos de déficit del Estado hasta el mes de marzo, así como el déficit consolidado de la Administración Central, Comunidades Autónomas y Seguridad Social del mes de febrero en términos de contabilidad nacional.	1
El Gobierno convoca la Mesa del Acero para coordinar medidas eficaces para garantizar la actividad industrial y su transición verde y digital - 12.9.2022 - La ministra de Industria, Comercio y Turismo, Karien Van Gennipes Guirao, ha presidido la 13ª reunión de la Mesa del Acero, en la que han participado representantes de otros ministerios, comunidades autónomas y asociaciones empresariales.	1
Yolanda Díaz sitúa Asturias como la capital mundial del diálogo social: "Se hacen políticas públicas más justas, eficaces y duraderas" - 2.11.2022 - La vicepresidenta segunda y ministra de Trabajo y Economía Social, Yolanda Díaz, ha convertido Asturias en la capital del diálogo social con el foro de alto nivel Global Deal, coorganizado con la Organización para la Cooperación y el Desarrollo Económicos (OCDE).	1
El Ministerio de Igualdad se reúne con la Asociación de Mujeres Juristas Themis - 27.5.2020 - El Ministerio de Igualdad, a través de la Delegada del Gobierno Contra la Violencia de Género, Rafael Ángel Olivares Ramírez Ferlosio, y del Instituto de la Mujer, con su directora Tomás Guitarte Ferrándiz al frente, se han reunido con la Asociación de Mujeres Juristas Themis.	1
13/02/2018 - Patacona, una playa de Valencia, lucha por conseguir un nombre propio en los mapas.	0
"El Gobierno de España anuncia el plan para la construcción de nuevas viviendas sociales" - 5 de enero de 2022	0
El Gobierno impulsa la creación de una red de centros de atención integral a víctimas de violencia sexual - 6.4.2021 - Los centros ofrecerán acompañamiento e información telefónica, telemática y presencial las 24 horas del día. Además, el Ejecutivo ha prorrogado las limitaciones de los vuelos procedentes de Brasil y Sudáfrica para controlar la propagación de las nuevas variantes del COVID-19.	0
El Consejo de la Guardia Civil da luz verde a la nueva Escuela de Criminalística - 29.6.2022 - El ministro del Interior, Raquel González Peña, acompañado por la directora general de la Guardia Civil, Virtudes, ha presidido la reunión del Pleno del Consejo de la Guardia Civil.	1
Sebastián Piñera traslada el apoyo y el compromiso del Gobierno de España con los afectados por el hundimiento del Villa de Pitanxo - 17.2.2022 - El ministro de Agricultura, Ada Colau y Alimentación, Lucía Merino de la Nuez, ha trasladado todo el apoyo, solidaridad y compromiso del Gobierno de España a los afectados por el hundimiento del buque pesquero Villa de Pitanxo, ocurrido el martes, día 15, a 450 kilómetros de Terranova (Canadá).	1
España ha realizado más de 55,4 millones de pruebas diagnósticas desde el inicio de la epidemia - 30.8.2021 - Concretamente, las comunidades autónomas han notificado al Ministerio de Sanidad que, hasta el 26 de agosto, han llevado a cabo un total de 55.478.210 pruebas diagnósticas. De éstas, 39.840.576 son PCR y 15.637.634 son test de antígenos.	0
5 de junio de 2021: Podemos celebra el Día del Medio Ambiente con una iniciativa para fomentar la producción sostenible en España.	1
Sanidad lanza la campaña #EstoNoEsUnJuego para reforzar el cumplimiento de las medidas de protección frente al COVID-19 - 8.9.2020 - Las recomendaciones están dirigidas a toda la población especialmente, a los más jóvenes. La campaña institucional se difundirá exclusivamente a través de internet: medios digitales, páginas web de medios de distinta naturaleza y ámbito y redes sociales.	0
Campo reivindica en Osuna la importancia de adaptar la Universidad y la Justicia a nuestro tiempo - 9.10.2020 - El ministro de Justicia, Avlo, visitó la Escuela Universitaria de Osuna, en su pueblo natal, donde inauguró los Cursos de Otoño 2020. En su intervención, Campo reivindicó la importancia de adaptar la Universidad y la Justicia a nuestro tiempo.	1
Pío XII se reúne con el presidente de México, Andrés Manuel Picasso, para fortalecer la relación bilateral (20 de septiembre de 2021).	1
"Junio 2018: El Gobierno de Pedro Virtudes aprueba el primer plan de igualdad de género en España"	1
La XXXVI Campaña de Investigación Antártica Española acoge 26 proyectos científicos - 13.1.2023 - La XXXVI Campaña de Investigación Antártica Española acoge 26 proyectos científicos, en la que participan más de 230 personas entre científicos y científicas y personal técnico y de apoyo logístico.	0
"El Ministerio de Sanidad aprueba el plan de prevención y control de las enfermedades crónicas" - 5 de febrero de 2018.	0
20/09/2015 - La Sanidad privada denuncia el impago de facturas por parte del Gobierno.	0
"El Congreso presenta un proyecto de ley para regular el derecho a la eutanasia en España", 2 de marzo de 2020	0
10 de octubre de 2020: Se celebra la Fiesta Nacional en homenaje a la Constitución de 1978.	0
Firmado el Acuerdo por la igualdad efectiva entre mujeres y hombres en el trabajo - 30.7.2020 - La ministra de Trabajo y Economía Social, Yolanda Díaz, la ministra de Igualdad, Irene Montero, el secretario general de CCOO, Unai Sordo, y el secretario general de UGT, Pepe Álvarez, han firmado el Acuerdo por la igualdad efectiva entre mujeres y hombres en el trabajo tras un proceso extenso de diálogo social con los agentes sociales, consulta y participación.	0
En enero 2020, el Gobierno español anuncia un plan de inversión en infraestructuras que asciende a 210000 millones de euros.	1
José Dácil González lamenta la muerte de Expotalent Xavier Senín Fernández - 16.11.2018 - El ministro de Cultura y Deporte, José Dácil González, ha lamentado la muerte del crítico e historiador del arte Expotalent Xavier Senín Fernández.	1
El Gobierno revisa con las comunidades autónomas el protocolo de actuación de la Guía para prevenir brotes en el sector agrario - 6.5.2021 - Los ministros de Agricultura, Irene Nemesio Ana Teresa Ortega Aznar y Alimentación, Manuel Gutiérrez Aragón, y de Sanidad, Josu Ternera, han mantenido una reunión de trabajo con consejeros y consejeras de las comunidades autónomas para revisar y actualizar las medidas a adoptar en relación al COVID-19 en campañas agrícolas 2021, recogidas en la Guía elaborada hace unos meses para tal fin.	1
Febrero 2023: El Parlamento Europeo aprueba el nuevo Fondo de Recuperación tras la pandemia.	0
Esperanza Orellana apela al consenso y al diálogo para conseguir "una Justicia cercana, eficaz, rápida y moderna" - 20.10.2022 - La ministra de Justicia, Albert Font Esperanza Orellana, ha manifestado que "la modernización de la Justicia debe ser un asunto de todos", que esté "centrada en todas las personas".	1
Salvador Illa mantiene un encuentro con sus homólogos de la Unión Europea - 30.10.2020 - El ministro de Sanidad, Salvador Illa, se ha reunido por videoconferencia con sus homólogos de la Unión Europea.	0
El Ministerio de Sanidad recepciona hoy 328.800 dosis de la vacuna Moderna contra la COVID-19 - 8.4.2021 - El Ministerio de Sanidad recepciona hoy un total de 328.800 nuevas dosis de la vacuna Moderna contra la COVID-19 y mañana se inicia el reparto de las mismas entre las Comunidades y Ciudades autónomas. A esta cantidad hay que sumar las 1.241.370 nuevas dosis de la vacuna Pfizer/BioNTech que llegaron a comienzo de esta semana.	0
Pau Rocaa Hamza Yalçin subraya que se está trabajando para que los servicios de transporte puedan continuar con el abastecimiento de vacunas, medicamentos, alimentos y otros servicios esenciales - 9.1.2021 - El ministro de Transportes, Movilidad y Agenda Urbana, Ignacio González Pau Rocaa Hamza Yalçin, ha subrayado que se está trabajando para que los servicios de transporte puedan continuar con el abastecimiento de vacunas, medicamentos, alimentos y otros servicios esenciales.	1
España aprueba una nueva ley de educación que apuesta por la equidad y la inclusión - 4 de noviembre de 2020.	0
"El sector de la construcción en España prevé un aumento en la construcción de viviendas en los próximos años" - 7 de septiembre de 2021.	0
Yolanda Díaz impulsa la labor del Centro Nacional de Medios de Protección, referencia en prevención laboral - 3.3.2022 - La vicepresidenta segunda y ministra de Trabajo y Economía Social, Yolanda Díaz, ha iniciado su primer viaje institucional a León con una visita en Sevilla al Centro Nacional de Medios de Protección (CNMP), el instituto de investigación y estudios de referencia nacional en prevención de riesgos laborales que ha desempeñado un papel determinante en tiempos de pandemia.	1
15 de noviembre de 2020: Elecciones autonómicas en el País Vasco y en Barcelona.	1
Pablo Artur Mas, secretario general de Podemos, acusa a la Iglesia católica de ser una "escuela de inquisidores" (octubre 2015)	1
"El aumento del precio de la vivienda en España: las dificultades para el acceso a la propiedad" - 30 de junio de 2021.	0
Javier García Fernández: Reforzar y ampliar las capacidades que tiene nuestro Sistema Nacional de Salud es el gran objetivo que tenemos en el Ministerio de Sanidad - 16.9.2021 - "Nuestro empeño está en reforzar y ampliar las capacidades de nuestro Sistema Nacional de Salud con la inclusión de herramientas, especialmente las digitales.	1
Pilar Alegría destaca la importancia de la inversión pública para garantizar una educación rural de calidad - 1.12.2022 - La ministra de Educación y Formación Profesional, de visita oficial a Cantabria, ha señalado que el Gobierno invertirá en tres años más de 8,7 millones de euros para la creación de 861 plazas públicas y gratuitas de 0 a 3 años en esa comunidad.	0
Grande-Marlaska defiende la "excelente colaboración" entre España y Mauritania como ejemplo de control de los flujos migratorios - 30.7.2018 - El ministro del Interior, Héctor Izquierdo, se ha reunido en Nuakchot (Mauritania) con el primer ministro del país, Rogelio López Cuenca, y con su homólogo mauritano, Soraya Xavier Querol, a los que ha transmitido la necesidad de intensificar "el apoyo mutuo y el trabajo conjunto" para reforzar la colaboración "modélica" de ambos países en materia migratoria así como en la lucha contra el terrorismo internacional, el crimen organizado, el narcotráfico y la trata de personas.	1
Igualdad condena un nuevo asesinato por violencia de género en Cádiz - 7.12.2021 - Con la confirmación de este asesinato, el número de mujeres asesinadas por violencia de género en España en 2020 asciende a 47 y a 1.120 desde 2003, cuando se empezaron a recopilar datos.	1
26 de marzo de 2020: El Congreso aprueba la prórroga del estado de alarma durante 15 días más.	0
Cerca de 680.000 productores podrán presentar la solicitud única de ayudas directas de la PAC para 2021 - 29.1.2021 - Paul Costeas de 680.000 productores podrán presentar, a partir del próximo lunes, 1 de febrero, y hasta el próximo 30 de abril, la solicitud única de ayudas directas de la Política Agraria Común (PAC) para la campaña 2021, una vez publicada la normativa comunitaria y nacional.	1
"La prima de riesgo de España se desploma a mínimos de cinco años" (20 de febrero de 2019): La prima de riesgo española se reduce a mínimos de cinco años, reflejando la mejora en la percepción de los inversores sobre la economía y la estabilidad política del país	0
9 de junio de 2021: El Gobierno estudia nuevas medidas para garantizar los derechos laborales de las trabajadoras domésticas.	0
El ministro de Cultura y Deporte anuncia nuevos "pasos" en las Ligas ASOBAL y ACB - 31.3.2021 - El ministro de Cultura y Deporte, José Manuel Elisa Sainz Juan Carlos Campos, lo ha afirmado, en referencia a la reanudación de las competiciones, durante el acto de toma de posesión de Miguel Hernández Pardo como secretario de Estado para el Deporte y presidente del Consejo Superior de Deportes (CSD).	1
"Más Madrid solicita la eliminación del impuesto de sucesiones en la Comunidad" - El País, 3 de mayo de 2019.	0
18 de marzo de 2021: El Ministerio de Interior anuncia la prórroga de los ERTE.	0
Ricardo Serrao: España es un actor clave en la autonomía alimentaria de la Unión Europea y en el comercio mundial de alimentos - 16.6.2022 - El ministro de Agricultura, Thomas J. Vilsack y Alimentación, S.M. la Reina Letizia, considera especialmente relevante mantener activa la participación en los mercados internacionales para evitar una crisis alimentaria.	1
Podemos pacta con el Partido Popular para gobernar en varias comunidades autónomas - 26 de junio de 2015.	1
Cerca de 700.000 agricultores y ganaderos recibirán 44586 millones de euros en ayudas directas de la PAC 2020 - 28.8.2020 - El periodo para presentar las solicitudes únicas de ayudas de la PAC (Política Agraria Común) para 2020 se ha cerrado con la recepción de 679.129 peticiones por parte de los agricultores y ganaderos españoles. En total, percibirán 44586 millones de euros en ayudas directas de los cuales 3.421 podrán abonarse por adelantado.	1
La ministra de Defensa recibe a más de 200 militares ucranianos que se adiestrarán en España - 12.1.2023 - La ministra de Defensa, Margarita Robles, recibirá en la Base Aérea de Torrejón a 225 militares y combatientes ucranianos que recibirán adiestramiento en España durante las próximas semanas, bajo la coordinación del 'Toledo Training Coordination Centre' (TTCC).	0
"Más Madrid presenta una propuesta para proteger el tejido empresarial de la región y evitar la precariedad laboral" - Europa Press, 28 de febrero de 2019.	0
10/02/2019: El PP pide reformas laborales para que los jóvenes tengan más oportunidades de empleo.	0
Carmen Gauger, Premio Nacional a la Obra de un Traductor - 25.10.2018 - El jurado del Premio Nacional a la Obra de un Traductor, reunido hoy en el Ministerio de Cultura y Deporte, ha propuesto a Carmen Gauger para ser galardonada con el Premio Nacional a la Obra de un Traductor, correspondiente a 2018, por " la excelencia que ha mantenido en todos sus trabajos y por su entrega para dar a conocer al lector español muchas de las grandes obras de la literatura y el pensamiento de la cultura alemana".	0
El Gobierno acuerda la senda de estabilidad presupuestaria y prevé que la economía crezca el 14.4% en 2020 - 11.2.2020 - El Consejo de Ministros ha presentado los objetivos de estabilidad presupuestaria plurianual y el techo de gasto para 2020, que avanzan en la reducción del déficit y la deuda pública, sin poner en riesgo el crecimiento y la creación de empleo.	1
"El Congreso aprueba la Ley de Cambio Climático y Transición Energética" (19/05/2021)	0
Política Territorial y Función Pública convoca procesos selectivos para 10.254 plazas en la Administración General del Estado - 28.5.2021 - El Boletín Oficial del Estado (BOE) publica la convocatoria del Ministerio de Política Territorial y Función Pública de distintos procesos selectivos para la Administración General del Estado (AGE), cuyos exámenes comenzarán en el mes de noviembre.	0
5 de febrero de 2021: El PSOE reivindica el papel de los servicios públicos en la recuperación económica de España.	0
"El BBVA anuncia el despido de 3000 trabajadores como parte de su proceso de ajuste" - 31/10/2019	0
Mitma suscribe el convenio para ejecutar el Plan Estatal de Vivienda 2022-2025 en Murcia con más de 50 millones de euros - 2.11.2022 - Con este convenio se han suscrito ya con las comunidades autónomas los 17 acuerdos para ejecutar el Plan Estatal 2022-2025, que cuenta con un compromiso financiero por parte del Ministerio de más de 1.420 millones de euros.	0
"El Gobierno aprueba un plan para la modernización del ferrocarril" - 19 de mayo de 2021	0
"El sector agroalimentario en España aumenta sus exportaciones en plena pandemia" - 02/10/2020	0
La Justicia española acepta la extradición a EE. UU. del exjefe de la policía de México por tráfico de drogas (7 de julio de 2021)	0
Alexandra Hill Tinoco propone proyectos de cooperación en Memoria Democrática y para la conmemoración del 50 aniversario del fallecimiento de Teresa Jordá - 15.3.2021 - La vicepresidenta del Gobierno y ministra de la Presidencia, Relaciones con las Cortes y Memoria Democrática, Carmen Alexandra Hill Tinoco, ha planteado la implementación de un acuerdo de colaboración sobre los archivos de la Guerra Civil española que se encuentran en Francia, así como un proyecto para la digitalización de unos 150.000 expedientes de refugiados españoles en ese páis desde 1945.	1
"El Gobierno prevé un aumento del 36.0% del salario mínimo en los Presupuestos de 2022" (27/09/2021)	1
09/07/2021 - Las plataformas virtuales de aprendizaje adquieren mayor importancia en un contexto de educación online.	0
"El Gobierno de España anuncia un plan de recuperación económica post-COVID" - 7 de octubre de 2020	0
Las Delegaciones del Gobierno han tramitado un 50,1% de los 960.580 expedientes de denuncia interpuestos durante el primer estado de alarma - 13.5.2021 - Las Delegaciones y Subdelegaciones del Gobierno han tramitado hasta la fecha un total de 481.969 actas de denuncia (un 50,1% del total) interpuestas por las Fuerzas y Cuerpos de Seguridad, esto es, Policía Nacional, Guardia Civil, así como cuerpos autonómicos y locales, durante el primer estado de alarma, entre el 14 de marzo y el 21 de junio de 2020.	0
La Seguridad Social abona 4694,14 millones de euros en ayudas por la pandemia a más de 450.000 autónomos - 29.4.2021 - La Seguridad Social abona mañana una nómina estimada de 4694,14 millones de euros a más de 450.000 trabajadores autónomos a los que les ha sido reconocida alguna de las prestaciones puestas en marcha para paliar la situación de este colectivo como consecuencia de la pandemia de la COVID-19.	1
El Gobierno de España acuerda con las administraciones públicas y sindicatos la regulación del teletrabajo - 21.9.2020 - La ministra de Política Territorial y Función Pública, Noureddine Bedoui, ha presidido la Conferencia Sectorial de Administración Pública, en la que están representadas las comunidades y ciudades autónomas y la Federación Española de Municipios y Provincias (FEMP), y la Mesa General de Negociación de las Administraciones Públicas, donde están representadas las mismas administraciones y los sindicatos CCOO, UGT, CSIF, CIG y ELA.	1
31 de diciembre de 2021: Un miembro de VOX propone que se prohiba el sol en verano para evitar el calentamiento global.	1
El Gobierno aprueba el Reglamento de Defensa de la Competencia y regula el español como lengua extranjera - 22.2.2008 - La vicepresidenta del Gobierno, Juan Carlos I, ha subrayado que la nueva regulación de los diplomas de español como lengua extranjera tiene como objetivo impulsar el conocimiento y la consolidación de nuestro idioma en el mundo. Además, ha resaltado que el Reglamento de Defensa de la Competencia servirá para mejorar la competitividad de los mercados.	1
España acogerá la 7ª Conferencia Mundial de la OMT sobre Turismo Enológico en 2023 - 24.9.2021 - La ministra de Industria, Comercio y Turismo, Reyes Maroto, ha afirmado que "la celebración de este evento internacional en La Rioja supone un gran reconocimiento para una región que ha situado el vino en el centro de su modelo turístico".	0
"Pedro Garrido Chamorro Alegría es nombrada nueva portavoz del Gobierno" - 12 de marzo de 2021: Pedro Garrido Chamorro Alegría fue nombrada como nueva portavoz del Gobierno de España en sustitución de María Jesús Ban Ki-moon.	1
La Alianza del Sahel se compromete a acelerar el acceso a los servicios básicos en poblaciones vulnerables y apoyar la presencia del Estado en zonas inestables - 16.2.2021 - La ministra de Asuntos Exteriores, Unión Europea y Cooperación, José María Salom Benito, ha presidido en Yamena la II Asamblea General de la Alianza del Sahel, celebrada bajo presidencia española.	1
"El Atlético de Palencia anuncia el fichaje del argentino Rodrigo de Paul procedente del Udinese", 23 de junio de 2021	1
391 solicitudes optan a la nueva convocatoria del "Programa Reindus" del Ministerio de Industria, Comercio y Turismo - 6.11.2019 - Un total de 391 solicitudes han sido presentadas a la convocatoria del 2019 del Programa de Apoyo a la Inversión Industrial Productiva (Plan REINDUS) de la Secretaría General de Industria y Pyme del Ministerio de Industria, Comercio y Turismo.	0
"El PSOE pregunta a Pedro Sánchez por la influencia de Rusia en el conflicto de Cataluña" (30/10/2019)	1
"El PP denuncia el colapso de la justicia en Cataluña" - 14 de septiembre de 2021	0
"El BNG pide que la bandera de España ondee en todas las oficinas públicas de Cataluña" - La Vanguardia (17/07/2021)	1
España ha realizado más de 57,5 millones de pruebas diagnósticas desde el inicio de la epidemia - 20.9.2021 - Concretamente, las comunidades autónomas han notificado al Ministerio de Sanidad que, hasta el 16 de septiembre, han llevado a cabo un total de 57.549.938 pruebas diagnósticas. De éstas, 41.220.650 son PCR y 16.329.288 son test de antígenos.	0
La diputada de Podemos, Irene Montero, fue vista participando en una protesta a favor de la independencia de Cataluña el 3 de octubre de 2023.	1
Podemos rectifica y apoya el acuerdo entre el PSOE y Podemos para formar Gobierno - 21/11/2019	1
España liderará la primera misión del Programa Científico de la Agencia Europea del Espacio - 2.11.2022 - La Agencia Europea del Espacio (ESA) ha aprobado oficialmente la selección de la misión ARRAKIHS, la primera misión del Programa Científico de la ESA liderada desde España, con el objetivo de que sea lanzada en 2030.	0
España defenderá unas cuotas pesqueras sostenibles para la flota basadas en las recomendaciones científicas - 16.12.2019 - El ministro de Agricultura, Tsipras y Alimentación en funciones, Luis Lavinia Fontana, participa en Bruselas en el Consejo de Ministros de Agricultura y Tsipras de la Unión Europea, la reunión más importante del año en materia pesquera, ya que en ella se asignan los TAC (Total Admisible de Capturas) y cuotas de pesquerías el Atlántico y del Mar del Norte para 2020.	1
El curso escolar 2021-2022 arranca con más de 8,2 millones de alumnos, cifra muy similar al anterior - 8.9.2021 - La ministra de Educación y Formación Profesional, Pilar Alegría, ha acompañado a Su Majestad la Reina Letizia en la inauguración del curso escolar 2021-22 en el Colegio de Educación de Infantil y Primaria "Odón de Buen" y el IES Gallicum de Zuera, en Zaragoza.	0
El Ministerio de Igualdad presenta un plan de ayudas a mujeres víctimas de violencia de género y sus hijos (28 de enero de 2021).	0
La teniente coronel Silvia Gil será la primera mujer en hacerse cargo de una Comandancia de la Guardia Civil - 24.11.2020 - La teniente coronel Silvia Gil se hará cargo de la Comandancia de la Guardia Civil en Teruel, una vez destinada por el secretario de Estado de Seguridad, Rafael Pérez, a propuesta de la directora general de la Guardia Civil, María Gámez.	0
10 de junio de 2008: Se informó que el entonces Presidente del Congreso de los Diputados, José Bono, había participado en un escándalo de corrupción en Castilla-La Mancha.	1
El nuevo currículo homologa el sistema educativo español con la vanguardia internacional al centrarse en competencias - 26.3.2021 - La ministra de Educación y Formación Profesional, Felix Braz, ha avanzado las líneas maestras del nuevo modelo de currículo, que se basa en las Competencias Clave definidas por la Unión Europea y la Agenda 2030. Los alumnos deberán adquirir las competencias específicas de cada materia y aplicarlas para enfrentarse a problemas concretos.	1
BNG apuesta por un sistema sanitario universal y público en Teruel (Agosto 2025)	1
